,months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
4195,0.75,0,0.0,0,0,0,0,0,0.0,0,0.0134328358208955,1.0,0,1,0,0,0,1,0,0,0,0,0
4196,0.25,0,0.0,0,0,0,0,0,0.5,0,0.017910447761194,0.5,0,1,0,0,0,1,0,0,0,0,0
4197,0.0,0,0.0705882352941176,0,0,0,1,1,0.0,0,0.3099502487562188,0.75,0,0,0,1,0,0,0,0,0,0,0
4198,0.75,1,0.3294117647058823,0,1,0,0,1,0.0,1,0.8194029850746268,0.5,0,0,0,0,1,0,0,0,0,0,0
4199,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0119402985074626,0.75,0,1,0,0,0,1,0,0,0,0,0
4200,1.0,0,0.0,0,0,0,0,0,1.0,0,0.0203980099502487,1.0,0,0,0,0,0,1,0,0,0,0,0
4201,1.0,1,0.611764705882353,0,1,1,1,1,1.0,1,0.8895522388059701,1.0,0,0,0,0,1,0,0,0,0,0,0
4202,1.0,1,0.3176470588235294,0,0,1,1,1,1.0,1,0.618905472636816,1.0,0,0,0,0,0,0,1,0,0,0,0
4203,0.25,0,0.3529411764705882,0,1,0,0,1,0.5,1,0.4039800995024876,0.75,0,1,0,0,0,0,0,0,0,0,0
4204,1.0,1,0.1058823529411764,1,1,1,0,1,0.5,1,0.908955223880597,0.5,0,0,0,0,1,0,1,0,0,0,0
4205,0.0,0,0.1176470588235294,0,0,1,0,0,0.0,1,0.5661691542288557,0.5,0,0,0,0,1,0,0,0,0,0,0
4206,1.0,0,0.8117647058823529,1,1,1,1,1,1.0,1,0.5447761194029851,0.75,0,1,0,0,0,0,1,0,0,0,0
4207,0.0,0,0.2705882352941176,0,0,0,0,1,0.0,0,0.5159203980099502,0.75,0,0,0,0,1,0,0,0,0,0,0
4208,1.0,1,0.1176470588235294,0,1,1,1,1,1.0,1,0.8,0.75,0,0,0,0,1,0,1,0,0,0,0
4209,1.0,1,0.6235294117647059,0,1,1,1,1,0.5,1,0.927363184079602,1.0,0,0,0,0,1,0,0,1,0,0,0
4210,1.0,1,0.0588235294117647,1,1,1,1,1,1.0,1,0.9616915422885572,0.75,0,0,0,0,1,0,1,0,0,0,0
4211,0.25,1,0.1411764705882353,0,0,1,0,1,0.0,0,0.8189054726368158,0.75,0,0,0,0,1,0,0,0,0,0,0
4212,0.0,0,0.0,0,0,0,0,0,1.0,1,0.0213930348258706,1.0,0,1,0,0,0,1,0,0,0,0,0
4213,0.5,1,0.6823529411764706,1,1,0,0,1,0.0,0,0.8567164179104477,0.75,0,0,0,0,1,0,0,0,0,0,0
4214,0.0,1,0.2470588235294117,0,1,0,1,1,0.0,0,0.618905472636816,0.5,0,1,0,1,0,0,0,0,0,1,0
4215,1.0,1,0.2588235294117647,1,1,1,1,1,1.0,1,0.7273631840796019,0.5,0,0,0,1,0,0,1,0,0,0,0
4216,0.25,0,0.0,0,0,0,0,0,0.5,0,0.0164179104477611,1.0,0,0,0,0,0,1,0,0,0,0,0
4217,0.25,0,0.5647058823529412,1,0,1,1,1,0.0,1,0.4985074626865671,0.5,0,0,0,1,0,0,0,0,0,1,0
4218,1.0,0,0.3176470588235294,0,1,1,1,1,1.0,1,0.6054726368159203,1.0,0,1,0,1,0,0,1,0,0,0,0
4219,0.0,1,0.1294117647058823,1,0,0,0,1,0.0,0,0.6199004975124378,0.75,0,1,0,0,1,0,0,0,0,0,0
4220,0.25,1,0.6235294117647059,0,1,1,1,1,0.0,1,0.482089552238806,0.5,0,0,1,1,0,0,0,0,0,1,0
4221,0.75,1,0.1529411764705882,1,1,0,0,1,0.0,1,0.6781094527363184,1.0,0,0,0,0,1,0,0,1,0,0,0
4222,1.0,0,0.0470588235294117,1,1,1,0,1,0.5,0,0.3164179104477611,0.5,0,0,0,0,0,0,0,1,0,0,0
4223,0.5,1,0.0,0,0,0,0,0,1.0,0,0.0741293532338308,0.75,0,1,0,0,0,1,0,0,0,0,0
4224,0.0,0,0.1058823529411764,1,1,0,1,1,0.0,1,0.6482587064676617,0.5,0,1,0,0,1,0,0,0,0,0,0
4225,1.0,1,0.0823529411764705,1,0,0,1,0,1.0,1,0.6606965174129353,0.75,0,1,0,0,1,0,0,1,0,0,0
4226,0.75,0,0.2352941176470588,0,1,1,0,1,1.0,1,0.4626865671641791,0.5,0,0,1,0,0,0,0,1,0,0,0
4227,1.0,1,0.0705882352941176,1,1,0,1,1,0.5,1,0.8149253731343283,0.75,0,0,0,0,1,0,0,1,0,0,0
4228,1.0,1,0.0,0,0,0,0,0,1.0,0,0.0696517412935323,0.75,0,0,1,0,0,1,0,1,0,0,0
4229,0.5,0,0.8352941176470589,1,0,1,1,1,1.0,0,0.2228855721393034,0.75,0,1,0,0,0,0,0,0,0,0,0
4230,0.25,0,0.2117647058823529,0,1,1,1,1,0.0,1,0.7631840796019901,1.0,0,0,0,0,1,0,0,0,0,1,0
4231,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0154228855721393,1.0,0,1,0,0,0,1,0,0,0,0,0
4232,0.75,0,0.2470588235294117,0,1,1,1,1,1.0,1,0.6323383084577114,1.0,0,1,0,1,0,0,0,1,0,0,0
4233,0.0,0,0.0,0,0,0,0,0,0.0,1,0.017412935323383,0.75,0,0,1,0,0,1,0,0,0,0,1
4234,0.5,1,0.188235294117647,1,0,1,0,1,0.0,1,0.4114427860696518,0.5,0,0,0,1,0,0,0,0,0,0,0
4235,1.0,1,0.0,0,0,0,0,0,1.0,0,0.0671641791044776,1.0,0,1,0,0,0,1,0,1,0,0,0
4236,0.0,1,0.0470588235294117,1,0,1,0,1,0.0,1,0.6577114427860695,0.5,0,1,0,0,1,0,0,0,0,1,0
4237,0.0,0,0.5647058823529412,0,0,0,0,0,0.0,0,0.3711442786069651,1.0,0,0,1,1,0,0,0,0,0,0,1
4238,1.0,0,0.6235294117647059,1,0,0,1,1,1.0,0,0.5681592039800994,0.5,0,1,0,1,0,0,1,0,0,0,0
4239,0.5,0,0.2,0,0,0,1,1,0.5,0,0.408457711442786,0.75,0,0,0,1,0,0,0,0,0,0,0
4240,0.25,1,0.3058823529411765,1,0,0,0,1,0.0,1,0.4761194029850746,0.5,0,0,0,0,0,0,0,0,0,0,0
4241,0.0,0,0.0,0,0,0,0,0,1.0,0,0.0054726368159203,1.0,0,0,1,0,0,1,0,0,0,1,0
4242,1.0,1,0.2823529411764706,1,0,1,1,1,1.0,0,0.6786069651741293,0.75,0,1,0,0,0,0,0,1,0,0,0
4243,0.0,0,0.6941176470588235,1,0,0,0,1,0.0,1,0.3368159203980099,0.5,0,1,0,0,0,0,0,0,0,1,0
4244,1.0,0,0.3411764705882353,1,1,1,1,0,1.0,1,0.2900497512437811,0.5,0,0,1,1,0,0,1,0,0,0,0
4245,1.0,1,0.0470588235294117,1,1,1,0,1,0.5,1,0.9044776119402984,0.75,0,1,0,0,1,0,0,1,0,0,0
4246,1.0,1,0.6941176470588235,1,1,0,0,1,0.5,1,0.7631840796019901,0.75,0,1,0,0,1,0,0,1,0,0,0
4247,1.0,0,0.2705882352941176,0,1,1,1,1,1.0,1,0.6094527363184079,0.75,0,1,0,1,0,0,1,0,0,0,0
4248,1.0,1,0.1764705882352941,1,1,1,1,1,1.0,0,0.96318407960199,0.5,0,1,0,0,1,0,1,0,0,0,0
4249,0.75,1,0.5529411764705883,1,0,0,1,1,0.5,1,0.7651741293532338,0.5,0,0,1,0,1,0,0,1,0,0,0
4250,1.0,1,0.8588235294117647,0,1,0,1,0,0.0,0,0.8671641791044776,0.75,0,0,0,0,1,0,0,1,0,0,0
4251,0.25,0,0.0,0,0,0,0,0,0.5,0,0.0184079601990049,1.0,0,0,0,0,0,1,0,0,0,0,0
4252,0.5,0,0.0,0,0,0,0,0,1.0,0,0.0243781094527363,1.0,0,0,1,0,0,1,0,1,0,0,0
4253,0.25,0,0.0,0,0,0,0,0,0.5,0,0.0208955223880596,0.75,0,0,1,0,0,1,0,0,0,0,0
4254,0.5,0,0.0,0,0,0,0,0,0.5,0,0.0144278606965173,0.75,0,0,1,0,0,1,0,0,0,0,0
4255,1.0,0,0.6235294117647059,1,1,1,1,1,1.0,0,0.6686567164179105,0.5,0,0,0,1,0,0,1,0,0,0,0
4256,0.75,0,0.3058823529411765,1,0,1,1,0,1.0,0,0.2203980099502487,0.5,0,1,0,1,0,0,0,1,0,0,0
4257,1.0,1,0.3294117647058823,0,1,0,1,1,0.5,1,0.8651741293532339,0.5,0,0,0,0,1,0,1,0,0,0,0
4258,1.0,1,0.3294117647058823,1,1,1,0,1,1.0,0,0.8199004975124379,0.5,0,0,0,0,1,0,1,0,0,0,0
4259,0.25,0,0.6941176470588235,0,0,1,1,1,0.0,0,0.7238805970149254,0.5,0,0,0,0,1,0,0,0,0,0,0
4260,0.0,0,0.2,1,0,0,0,1,0.5,1,0.4064676616915422,0.5,0,0,0,1,0,0,0,0,0,0,0
4261,0.25,0,0.1294117647058823,1,0,0,0,1,0.0,1,0.3139303482587064,0.5,0,0,0,0,0,0,0,0,0,1,0
4262,1.0,0,0.0,0,0,0,0,0,1.0,0,0.0104477611940298,0.75,0,0,0,0,0,1,0,0,0,0,0
4263,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0139303482587064,0.75,0,1,0,0,0,1,0,0,0,0,1
4264,0.75,1,0.2823529411764706,1,1,1,1,1,0.5,1,0.6283582089552239,0.75,0,1,0,0,0,0,0,1,0,0,0
4265,1.0,0,0.6823529411764706,1,0,1,1,1,1.0,0,0.2054726368159203,0.5,0,1,0,1,0,0,0,0,0,0,0
4266,1.0,1,0.3529411764705882,1,1,1,1,1,1.0,0,0.6935323383084577,0.75,0,0,0,1,0,0,0,0,0,0,0
4267,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0159203980099502,0.5,0,1,0,0,0,1,0,0,0,0,1
4268,0.5,0,0.2470588235294117,0,0,0,0,0,0.0,0,0.0587064676616915,0.75,0,0,0,1,0,0,0,0,0,0,0
4269,1.0,0,0.0,0,0,0,0,0,0.5,0,0.008457711442786,0.75,0,1,0,0,0,1,0,0,0,0,0
4270,0.0,0,0.2,0,0,0,0,1,0.0,0,0.2562189054726368,1.0,0,0,0,1,0,0,0,0,0,0,1
4271,0.75,0,0.6941176470588235,0,0,1,0,1,0.5,0,0.4213930348258706,0.75,0,1,0,1,0,0,0,0,0,0,0
4272,1.0,1,0.0,0,0,0,0,0,1.0,0,0.0736318407960198,1.0,0,0,0,0,0,1,0,0,0,0,0
4273,0.25,0,0.0,0,0,0,0,0,0.5,0,0.0213930348258706,1.0,0,1,0,0,0,1,0,0,0,0,0
4274,0.0,0,0.0941176470588235,1,0,0,0,0,0.0,0,0.1104477611940298,0.75,0,1,0,0,0,0,0,0,0,0,1
4275,0.0,0,0.0,0,0,0,0,0,0.0,1,0.0218905472636815,0.5,0,1,0,0,0,1,0,0,0,0,1
4276,0.75,1,0.611764705882353,0,0,1,1,1,1.0,1,0.7646766169154228,0.5,0,0,0,0,1,0,0,0,0,0,0
4277,0.5,1,0.0,0,0,0,0,0,0.0,1,0.0696517412935323,0.75,0,0,0,0,0,1,0,0,0,0,0
4278,0.25,0,0.2588235294117647,0,0,0,0,1,0.0,0,0.2651741293532338,1.0,0,1,0,0,0,0,0,0,0,1,0
4279,1.0,1,0.2235294117647058,1,1,1,1,1,1.0,0,0.7402985074626866,0.75,0,0,0,1,0,0,0,0,0,0,0
4280,1.0,0,0.6,1,1,1,1,1,1.0,1,0.2532338308457711,0.75,0,0,0,1,0,0,0,0,0,0,0
4281,0.5,0,0.0,0,0,0,0,0,1.0,0,0.0069651741293532,0.75,0,1,0,0,0,1,0,0,0,0,0
4282,0.25,0,0.0,0,0,0,0,0,0.0,0,0.0223880597014925,0.75,0,1,0,0,0,1,0,0,0,1,0
4283,1.0,0,0.0,0,0,0,0,0,0.5,0,0.0169154228855721,0.75,0,0,0,0,0,1,0,0,0,0,0
4284,0.0,0,0.0588235294117647,0,0,0,0,1,0.0,0,0.0621890547263681,0.75,0,0,0,1,0,0,0,0,0,0,1
4285,0.25,0,0.0,0,0,0,0,0,1.0,0,0.0233830845771144,0.75,0,1,0,0,0,1,0,0,0,0,0
4286,0.25,0,0.1058823529411764,1,1,1,0,1,0.5,0,0.4258706467661691,0.5,0,0,0,1,0,0,0,0,0,0,0
4287,0.75,1,0.2941176470588235,0,1,0,1,0,0.5,1,0.8796019900497513,1.0,0,0,0,0,1,0,0,0,0,0,0
4288,1.0,1,0.188235294117647,1,1,1,0,1,0.0,0,0.8955223880597015,0.5,0,1,0,0,1,0,0,0,0,0,0
4289,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0213930348258706,0.5,0,1,0,0,0,1,0,0,0,0,1
4290,0.0,0,0.9647058823529412,0,0,0,0,1,0.0,1,0.3686567164179104,0.5,0,1,0,1,0,0,0,0,0,0,0
4291,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0199004975124378,0.75,0,1,0,0,0,1,0,0,0,1,0
4292,1.0,1,0.2705882352941176,0,0,1,1,1,0.5,1,0.8597014925373135,0.75,0,1,0,0,1,0,0,0,0,0,0
4293,0.5,0,0.6941176470588235,1,0,1,0,1,1.0,0,0.5666666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0
4294,1.0,1,0.2705882352941176,0,0,0,1,1,0.5,0,0.8248756218905472,0.5,0,0,0,0,1,0,0,0,0,0,0
4295,1.0,1,0.1176470588235294,1,1,1,1,1,1.0,0,0.5024875621890547,0.75,0,0,0,0,0,0,0,0,0,0,0
4296,1.0,0,0.3411764705882353,1,1,1,1,1,1.0,1,0.9233830845771144,0.5,0,0,0,0,1,0,0,0,0,0,0
4297,0.5,0,0.2,0,0,1,1,1,1.0,1,0.8034825870646766,0.75,0,1,0,0,1,0,0,0,0,0,0
4298,0.5,0,0.0,0,0,0,0,0,1.0,0,0.0273631840796019,0.5,0,1,0,0,0,1,0,0,1,0,0
4299,0.0,0,0.0,0,0,0,0,0,0.0,1,0.0114427860696517,1.0,0,1,0,0,0,1,0,0,0,0,0
4300,0.5,1,0.611764705882353,0,0,1,0,1,0.5,0,0.5865671641791045,1.0,0,0,0,0,0,0,0,0,1,0,0
4301,0.0,0,0.0,0,0,0,0,0,0.5,1,0.0119402985074626,0.75,0,1,0,0,0,1,0,0,0,0,0
4302,0.25,0,1.0,0,0,0,0,1,0.0,1,0.0656716417910447,1.0,0,1,0,0,0,0,0,0,0,1,0
4303,0.0,0,0.2941176470588235,1,0,1,1,1,0.0,0,0.2298507462686567,0.5,0,1,0,0,0,0,0,0,0,0,0
4304,0.75,0,0.0,0,0,0,0,0,0.0,0,0.0134328358208955,1.0,0,0,0,0,0,1,0,0,0,0,0
4305,1.0,1,0.188235294117647,1,0,1,0,0,0.5,0,0.6587064676616915,0.5,0,0,0,0,1,0,0,0,0,0,0
4306,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0199004975124378,0.5,0,1,0,0,0,1,0,0,0,0,0
4307,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0139303482587064,0.5,0,0,0,0,0,1,0,0,0,0,0
4308,0.25,0,0.0,0,0,0,0,0,0.5,1,0.0238805970149253,0.5,0,1,0,0,0,1,0,0,1,0,0
4309,0.25,0,0.6,0,0,1,1,1,1.0,0,0.8064676616915423,0.75,0,0,0,0,1,0,0,0,1,0,0
4310,1.0,0,0.1411764705882353,1,1,0,0,1,0.0,0,0.6248756218905472,0.5,0,0,0,0,1,0,0,0,0,0,0
4311,0.5,1,0.2235294117647058,1,1,1,1,1,0.0,0,0.4910447761194029,0.5,0,0,0,0,0,0,0,0,1,0,0
4312,0.0,0,0.1176470588235294,0,0,0,0,0,0.0,1,0.5164179104477612,1.0,0,0,0,0,1,0,0,0,0,1,0
4313,1.0,1,0.3411764705882353,1,1,1,1,1,0.5,1,0.962686567164179,0.75,0,0,0,0,1,0,0,0,0,0,0
4314,0.75,1,0.6941176470588235,0,0,1,1,1,0.0,1,0.6621890547263681,0.5,0,0,0,0,1,0,0,0,0,0,0
4315,0.0,0,0.0,0,0,0,0,0,0.5,0,0.0144278606965173,0.75,0,1,0,0,0,1,0,0,0,1,0
4316,0.0,0,0.2941176470588235,1,0,1,0,1,0.0,1,0.4467661691542288,0.5,0,1,0,0,0,0,0,0,0,0,0
4317,1.0,1,0.188235294117647,1,1,0,1,1,1.0,0,0.554726368159204,0.5,0,1,0,0,0,0,0,0,0,0,0
4318,0.25,0,0.6,0,0,1,0,1,0.0,0,0.1079601990049751,0.5,0,0,0,1,0,0,0,0,1,0,0
4319,0.0,0,0.1529411764705882,0,0,0,1,0,0.0,0,0.3164179104477611,1.0,0,1,0,1,0,0,0,0,0,0,1
4320,0.0,0,0.0,0,0,0,0,0,0.0,0,0.017412935323383,0.5,0,0,0,0,0,1,0,0,0,0,0
4321,0.0,0,0.1764705882352941,0,1,0,0,1,0.5,1,0.5611940298507463,1.0,0,1,0,0,1,0,0,0,0,0,0
4322,0.5,1,0.6941176470588235,1,0,1,1,1,1.0,1,0.6681592039800995,0.75,0,0,0,1,0,0,0,0,1,0,0
4323,0.5,1,0.1294117647058823,1,1,0,0,1,0.0,1,0.7547263681592039,0.5,0,0,0,0,1,0,0,0,0,0,0
4324,0.25,1,0.6,0,1,1,1,1,1.0,0,0.9019900497512436,0.75,0,0,0,0,1,0,0,0,1,0,0
4325,0.25,0,0.6941176470588235,1,1,0,0,0,0.5,0,0.3776119402985074,0.75,0,1,0,1,0,0,0,0,1,0,0
4326,1.0,1,0.0,0,0,0,0,0,1.0,0,0.0781094527363184,0.5,0,1,0,0,0,1,0,0,0,0,0
4327,1.0,1,0.3529411764705882,1,1,0,0,1,0.5,1,0.6686567164179105,0.75,0,1,0,0,1,0,0,0,0,0,0
4328,0.25,1,0.1058823529411764,0,0,1,0,1,0.0,1,0.7034825870646766,0.5,0,1,0,0,1,0,0,0,1,0,0
4329,0.75,0,0.4941176470588235,1,0,1,0,1,1.0,1,0.5582089552238805,0.75,0,0,0,1,0,0,0,0,0,0,0
4330,0.0,0,0.2705882352941176,0,1,0,0,1,0.0,0,0.3044776119402985,1.0,0,0,0,0,0,0,0,0,0,0,0
4331,0.0,1,0.9647058823529412,1,0,0,0,1,0.0,1,0.6154228855721392,0.5,0,0,0,0,1,0,0,0,0,0,1
4332,0.25,0,0.1764705882352941,1,1,0,0,0,0.0,0,0.3761194029850746,0.5,0,0,0,0,0,0,0,0,1,0,0
4333,0.75,1,0.1058823529411764,1,0,0,0,1,0.0,1,0.7119402985074627,0.5,0,0,0,0,1,0,0,1,0,0,0
4334,0.75,0,0.0,0,0,0,0,0,0.5,0,0.008457711442786,1.0,0,0,0,0,0,1,0,1,0,0,0
4335,0.25,0,0.0,0,0,0,0,0,0.0,0,0.0208955223880596,0.75,0,1,0,0,0,1,0,0,0,0,0
4336,1.0,1,0.2705882352941176,0,1,0,1,1,0.5,1,0.8736318407960199,0.75,0,1,0,0,1,0,0,1,0,0,0
4337,0.5,0,0.0,0,0,0,0,0,1.0,1,0.0139303482587064,0.5,0,0,0,0,0,1,0,1,0,0,0
4338,1.0,0,0.2470588235294117,1,1,0,1,1,1.0,0,0.4139303482587064,0.5,0,0,0,0,0,0,0,1,0,0,0
4339,1.0,1,0.0235294117647058,1,1,1,0,0,1.0,1,0.6751243781094527,0.5,0,0,0,1,0,0,0,1,0,0,0
4340,0.0,0,0.0,0,0,0,0,0,0.5,0,0.0119402985074626,0.5,0,1,0,0,0,1,0,0,0,0,0
4341,0.0,0,0.2823529411764706,1,0,0,0,1,0.0,0,0.7845771144278606,0.5,0,0,0,0,1,0,0,0,0,0,1
4342,0.5,0,0.0,0,0,0,0,0,1.0,0,0.0149253731343283,0.5,0,1,0,0,0,1,0,0,1,0,0
4343,1.0,1,0.0,0,0,0,0,0,1.0,0,0.0626865671641791,0.5,0,1,0,0,0,1,0,0,0,0,0
4344,1.0,0,0.3058823529411765,1,1,0,1,0,1.0,0,0.3029850746268657,0.5,0,0,0,0,0,0,0,1,0,0,0
4345,1.0,1,0.0235294117647058,1,1,1,0,1,1.0,1,0.908457711442786,0.5,0,0,0,0,1,0,0,0,0,0,0
4346,0.5,0,0.0,0,0,0,0,0,1.0,0,0.0238805970149253,0.5,0,1,0,0,0,1,0,1,0,0,0
4347,0.0,0,0.2,1,1,0,0,1,0.0,0,0.3676616915422885,0.5,0,0,0,0,0,0,0,0,0,0,1
4348,0.75,1,0.0,0,0,0,0,0,0.5,0,0.0577114427860696,0.5,0,0,0,0,0,1,0,1,0,0,0
4349,0.5,0,0.0,0,0,0,0,0,1.0,1,0.0218905472636815,1.0,0,0,0,0,0,1,0,0,1,0,0
4350,1.0,0,0.0,0,0,0,0,0,1.0,0,0.0099502487562188,0.5,0,1,0,0,0,1,0,1,0,0,0
4351,0.0,1,0.0,0,0,0,0,0,0.0,1,0.0805970149253731,0.5,0,0,0,0,0,1,0,0,0,0,0
4352,0.0,0,0.0235294117647058,0,0,0,0,1,0.5,0,0.254228855721393,0.5,0,0,0,1,0,0,0,0,0,0,0
4353,0.0,0,0.188235294117647,0,1,0,0,1,0.0,1,0.317412935323383,0.5,0,1,0,1,0,0,0,0,0,0,1
4354,0.0,0,0.0,0,0,0,0,0,1.0,0,0.0218905472636815,0.5,0,1,0,0,0,1,0,0,0,0,1
4355,1.0,0,0.3058823529411765,1,1,1,0,1,1.0,0,0.4293532338308458,0.5,0,0,0,1,0,0,0,1,0,0,0
4356,0.5,1,0.2588235294117647,0,1,0,1,1,0.5,0,0.5223880597014925,1.0,0,1,0,1,0,0,0,1,0,0,0
4357,1.0,0,0.3529411764705882,1,1,1,0,1,1.0,1,0.426865671641791,0.5,0,0,0,1,0,0,0,0,0,0,0
4358,0.5,0,0.0,0,0,0,0,0,0.5,0,0.0199004975124378,0.75,0,1,0,0,0,1,0,1,0,0,0
4359,0.75,1,0.3176470588235294,0,1,0,0,1,0.0,0,0.800497512437811,0.5,0,0,0,0,1,0,0,1,0,0,0
4360,0.5,0,0.0,0,0,0,0,0,1.0,0,0.017412935323383,0.75,0,0,1,0,0,1,0,1,0,0,0
4361,0.5,0,0.0,0,0,0,0,0,1.0,0,0.0104477611940298,0.5,0,0,0,0,0,1,0,1,0,0,0
4362,0.25,0,0.9647058823529412,1,1,0,1,1,0.0,0,0.6582089552238807,0.5,0,0,1,0,1,0,0,0,0,0,0
4363,0.0,0,0.8117647058823529,0,0,0,0,1,0.0,0,0.0681592039800995,1.0,0,0,0,1,0,0,0,0,0,0,1
4364,0.0,0,0.3529411764705882,1,0,1,1,0,0.0,0,0.2985074626865671,0.5,0,0,1,0,0,0,0,0,0,0,1
4365,0.75,0,0.0,0,0,0,0,0,1.0,0,0.0159203980099502,0.75,0,0,1,0,0,1,0,1,0,0,0
4366,0.0,0,0.0470588235294117,0,1,1,1,1,0.0,1,0.7557213930348259,0.5,0,0,0,0,1,0,0,0,0,0,0
4367,0.0,0,0.2823529411764706,1,0,0,0,1,0.0,1,0.4368159203980098,0.5,0,0,1,0,0,0,0,0,0,0,1
4368,0.25,1,0.1176470588235294,0,1,0,0,1,0.0,0,0.6074626865671642,0.5,0,0,0,0,1,0,0,0,0,0,0
4369,0.25,0,0.6235294117647059,1,0,1,0,1,0.5,1,0.3781094527363183,0.75,0,1,0,0,0,0,0,0,0,0,0
4370,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0203980099502487,0.5,0,0,1,0,0,1,0,0,0,0,0
4371,1.0,1,0.2235294117647058,1,1,1,1,1,1.0,1,0.7199004975124377,0.75,0,0,1,1,0,0,0,0,0,0,0
4372,1.0,0,0.1176470588235294,1,1,1,1,1,1.0,1,0.673134328358209,0.5,0,0,0,1,0,0,0,0,0,0,0
4373,1.0,1,0.5647058823529412,0,0,1,0,1,0.5,1,0.6064676616915423,0.5,0,0,0,0,1,0,0,0,0,0,0
4374,0.25,1,0.8941176470588235,1,0,1,0,1,0.5,1,0.5184079601990049,0.5,0,0,0,1,0,0,0,0,0,0,0
4375,0.5,0,0.0,0,0,0,0,0,1.0,0,0.0109452736318408,0.75,0,0,1,0,0,1,0,0,0,0,0
4376,0.0,1,0.0235294117647058,0,0,0,0,1,0.0,1,0.317412935323383,0.5,0,0,0,1,0,0,0,0,0,0,1
4377,0.75,0,0.6705882352941176,0,1,0,1,0,1.0,0,0.453233830845771,0.5,0,0,0,1,0,0,0,0,0,0,0
4378,0.0,0,0.0,0,0,0,0,0,0.0,1,0.0228855721393034,0.5,0,1,0,0,0,1,0,0,0,0,0
4379,0.0,0,0.0235294117647058,0,0,0,0,1,0.0,0,0.2621890547263681,0.75,0,0,1,1,0,0,0,0,0,0,0
4380,0.0,0,0.1294117647058823,0,1,0,1,1,0.0,1,0.4527363184079601,1.0,0,0,0,1,0,0,0,0,0,0,0
4381,1.0,1,0.2941176470588235,1,1,1,0,0,1.0,0,0.9054726368159204,0.5,0,0,0,0,1,0,0,0,0,0,0
4382,0.0,0,0.2941176470588235,0,1,0,0,1,0.0,1,0.6601990049751243,1.0,0,0,0,0,1,0,0,0,0,0,0
4383,0.25,0,0.0,0,0,0,0,0,0.5,0,0.0218905472636815,0.75,0,1,0,0,0,1,0,0,0,0,0
4384,0.25,0,0.1529411764705882,0,1,0,0,1,0.0,1,0.6716417910447761,0.5,0,0,0,0,1,0,0,0,0,0,0
4385,0.75,1,0.3411764705882353,0,0,1,1,1,1.0,0,0.8925373134328359,0.5,0,0,0,0,1,0,0,0,0,0,0
4386,0.5,1,0.0,0,0,0,0,0,1.0,0,0.0467661691542288,1.0,0,0,0,0,0,1,0,0,0,0,0
4387,1.0,0,0.0,0,0,0,0,0,1.0,0,0.0119402985074626,0.5,0,1,0,0,0,1,0,0,0,0,0
4388,0.25,0,0.0,0,0,0,0,0,0.5,1,0.0144278606965173,0.75,0,1,0,0,0,1,0,0,0,0,0
4389,0.25,0,0.2117647058823529,0,0,1,0,1,0.0,1,0.6840796019900497,0.75,0,0,0,0,1,0,0,0,0,0,0
4390,0.0,0,0.4823529411764706,0,0,0,0,1,0.0,1,0.6139303482587065,1.0,0,0,0,0,1,0,0,0,0,0,0
4391,0.5,0,0.1764705882352941,1,0,0,1,1,0.5,1,0.4552238805970149,0.75,0,0,0,0,0,0,0,0,0,0,0
4392,0.0,0,0.2,0,0,0,0,1,0.0,1,0.464179104477612,1.0,0,0,0,0,0,0,0,0,0,1,0
4393,1.0,1,0.0,0,0,0,0,0,1.0,0,0.0746268656716417,0.75,0,0,1,0,0,1,0,0,0,0,0
4394,1.0,0,0.5647058823529412,1,0,1,1,1,0.0,1,0.8626865671641791,0.75,0,0,0,0,1,0,0,0,0,0,0
4395,1.0,0,0.611764705882353,1,1,1,0,1,0.5,0,0.3159203980099502,0.75,0,0,1,0,0,0,0,0,0,0,0
4396,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0218905472636815,1.0,0,0,1,0,0,1,0,0,0,0,0
4397,0.5,0,0.0,0,0,0,0,0,0.5,1,0.0159203980099502,0.75,0,0,0,0,0,1,0,0,0,0,0
4398,0.0,0,0.0,0,0,0,0,0,0.5,1,0.0169154228855721,0.5,0,0,0,0,0,1,0,0,0,1,0
4399,0.5,1,0.0,0,0,0,0,0,1.0,0,0.081592039800995,0.75,0,0,0,0,0,1,0,0,0,0,0
4400,0.0,0,0.611764705882353,1,1,1,1,0,1.0,1,0.4492537313432835,0.75,0,0,1,0,0,0,0,0,0,0,0
4401,1.0,0,0.2352941176470588,1,1,1,1,1,1.0,0,0.3552238805970149,0.5,0,0,0,1,0,0,0,0,0,0,0
