,city_development_index,training_hours,company_size,experience,education_level,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,target
6739,0.91,42.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6740,0.92,160.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6741,0.624,83.32580008738068,1.651600174761371,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6742,0.856,94.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6743,0.6466643628744646,157.69372482602074,2.0,3.693724826020748,2.306275173979252,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6744,0.926,28.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6745,0.92,43.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6746,0.866,45.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6747,0.691,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6748,0.92,41.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6749,0.698,38.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6750,0.878,48.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6751,0.92,62.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6752,0.624,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6753,0.899303823124308,42.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6754,0.926,49.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6755,0.939,34.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6756,0.915,6.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6757,0.7882636760807556,34.0,2.0,2.9148355827725294,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6758,0.92,94.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6759,0.92,26.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6760,0.92,67.0,7.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6761,0.6451719991847726,95.07152702427288,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0715270242728807,0.9284729757271192,1.0
6762,0.4642724456834017,44.0,1.0518230754248463,4.0,2.0,0.0,0.0,0.0,0.0,0.9481769245751536,0.0518230754248464,1.0
6763,0.92,78.0,6.0,21.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6764,0.92,20.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6765,0.92,57.0,3.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6766,0.682,73.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6767,0.5189458847927558,22.0,2.0072917940414747,2.0,2.0072917940414747,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6768,0.924,81.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6769,0.92,91.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6770,0.855,20.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6771,0.624,11.0,2.0,5.0,2.71979284418092,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6772,0.624,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6773,0.6462630746356939,56.0,2.0,8.924786910014548,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6774,0.6323814383231999,28.0,2.0,0.4947485367286383,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6775,0.91,45.0,6.0,21.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6776,0.92,127.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6777,0.624,34.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6778,0.92,90.0,5.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6779,0.92,54.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6780,0.899,12.0,5.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6781,0.92,22.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6782,0.8959999999999999,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6783,0.949,134.0,6.0,21.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6784,0.865,92.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6785,0.804,21.0,5.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6786,0.939,37.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6787,0.802,26.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6788,0.926,6.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6789,0.601594525680625,29.143318126890627,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6790,0.624,107.0,1.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6791,0.91,51.0,7.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6792,0.91,108.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6793,0.647,77.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6794,0.899,46.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6795,0.91,170.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6796,0.7807362476217569,201.90319401174904,7.0,18.903194011749072,2.475798502937268,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6797,0.754,56.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6798,0.92,21.0,2.0,5.420312388397264,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6799,0.624,166.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6800,0.878,22.0,3.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6801,0.624,50.24726170058458,2.0,0.0,2.2472617005845774,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6802,0.7893431295315533,28.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6803,0.848,8.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6804,0.7759999999999999,47.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6805,0.926,39.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6806,0.92,22.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6807,0.91,300.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6808,0.767,124.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6809,0.624,39.15146484088191,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6810,0.92,29.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6811,0.887,144.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6812,0.91,51.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6813,0.624,122.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6814,0.624,91.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6815,0.5824262326632422,61.9238614963724,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6816,0.92,160.0,5.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6817,0.897,10.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6818,0.92,196.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6819,0.527,264.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6820,0.92,50.63256644561794,3.8976993368538095,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6821,0.5580335117839021,100.0,2.0,5.993297643219559,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6822,0.897,14.0,1.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6823,0.8078413623153141,21.0,2.0,21.0,2.9668848076266023,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6824,0.624,109.27275484930824,1.0,11.272754849308225,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6825,0.92,198.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6826,0.624,48.0,0.3207854415592077,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6827,0.91,38.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6828,0.804,94.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6829,0.939,48.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6830,0.804,9.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6831,0.764,36.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6832,0.92,226.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6833,0.754,49.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6834,0.6707575540859866,39.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6835,0.624,57.0,2.0,2.074297290290432,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6836,0.698,192.0,2.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6837,0.893,12.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6838,0.8809349621007301,39.0,1.8944188164884597,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6839,0.92,34.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6840,0.92,18.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6841,0.92,21.481257822503,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6842,0.624,17.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6843,0.698,77.0,0.0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6844,0.754,18.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6845,0.92,61.28708801447479,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.2870880144747888,0.7129119855252112,1.0
6846,0.624,118.49649293705504,1.4964929370550588,3.496492937055059,1.4964929370550588,0.5035070629449412,0.0,0.0,0.0,0.0,0.4964929370550588,1.0
6847,0.92,24.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6848,0.7629914946124061,24.0,2.0,10.992796390088614,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6849,0.624,9.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6850,0.9223559024938788,24.0,3.528819501224221,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6851,0.91,62.0,3.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6852,0.7879051067113281,96.0,2.9109992640598064,6.910999264059806,2.0890007359401936,0.0,0.0,0.0,0.0,0.0890007359401936,0.9109992640598064,1.0
6853,0.926,24.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6854,0.92,28.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6855,0.7452160301877166,25.597123301417323,5.597123301417323,11.0,1.4028766985826768,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6856,0.624,40.08493432736309,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6857,0.92,20.0,1.0,21.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6858,0.925,24.0,7.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6859,0.624,62.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6860,0.926,134.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6861,0.897,5.0,0.0,16.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6862,0.7048759065526014,152.75575528380614,2.0,14.622122358096933,1.3778776419030665,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6863,0.6565288623552297,26.18274641772601,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6864,0.92,40.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6865,0.7936289349298499,47.0,3.2923404476812514,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6866,0.92,3.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6867,0.8730993281096554,21.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6868,0.926,47.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6869,0.624,42.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6870,0.624,37.08852402861314,6.088524028613144,1.3672139570802837,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6871,0.836,146.0,7.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6872,0.8553759865703002,13.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6873,0.624,21.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6874,0.698,19.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6875,0.926,28.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6876,0.906968167891828,6.0,2.4343944036057312,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6877,0.9127150357783432,27.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.2715035778343035,0.7284964221656964,1.0
6878,0.7540497937519117,10.0,2.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6879,0.588036660668877,86.89719821440843,1.1028017855915595,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6880,0.91,8.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6881,0.91,86.0,7.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6882,0.92,35.0,2.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6883,0.802,43.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6884,0.5868791216422534,210.9967330173582,2.0,3.4983665086791,1.495099526037298,0.0,0.4983665086790994,0.0,0.0,0.0,0.5016334913209006,1.0
6885,0.92,33.0,7.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6886,0.92,111.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6887,0.6556381686997697,19.246710269053104,0.753289730946897,8.753289730946896,2.0,0.246710269053103,0.0,0.0,0.0,0.0,0.753289730946897,1.0
6888,0.926,41.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6889,0.92,24.0,2.0,21.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6890,0.8576521906962273,247.57873101821772,2.210634490891124,9.736193054653256,2.210634490891124,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6891,0.9110761476373808,55.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6892,0.83,162.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6893,0.700716317774531,7.0,2.0,3.2599488579795968,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6894,0.7759999999999999,19.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6895,0.7326600996344257,6.1561265749298455,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6896,0.68772572725851,213.2275669423211,2.3862165288394546,6.158649586518363,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6897,0.8657499326921106,74.67319236561512,1.326807634384876,19.65361526876975,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6898,0.9184567037901616,130.0,3.1369553080655885,8.410865924196766,2.8630446919344115,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6899,0.92,97.0,4.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6900,0.926,214.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6901,0.624,55.89615386552738,7.0,6.1038461344726205,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6902,0.624,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6903,0.802,8.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6904,0.6487539885366399,37.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6905,0.7889033664805761,62.0,7.0,13.5460376373529,2.546037637352901,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6906,0.92,228.0,7.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6907,0.7862055093082345,9.0,0.4520084144992077,14.0,2.452008414499208,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6908,0.7293002985966289,48.03744136548403,6.518720682742014,17.518720682742014,2.518720682742014,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6909,0.8270000000000001,92.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6910,0.884,26.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6911,0.624,102.0,2.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6912,0.92,105.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6913,0.624,95.95802673964027,2.0,9.0,2.979013369820148,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6914,0.926,10.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6915,0.68,46.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6916,0.939,32.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6917,0.698,18.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6918,0.691,60.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6919,0.895,109.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6920,0.899,30.0,6.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6921,0.624,44.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6922,0.91,166.0,2.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6923,0.91,47.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6924,0.92,44.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6925,0.624,24.114047279771697,0.0,3.0,2.5570236398858475,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6926,0.92,6.980557103834194,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6927,0.92,28.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6928,0.6549091134622806,34.0,2.0,4.0,1.5329157493496657,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6929,0.91,39.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6930,0.855,36.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6931,0.722,18.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6932,0.92,3.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6933,0.92,50.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6934,0.92,116.85695754564006,2.0,5.143042454359949,2.0,0.0,0.0,0.0,0.0,0.1430424543599487,0.8569575456400512,1.0
6935,0.92,54.0,3.0,21.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6936,0.91,10.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6937,0.92,46.38524727900872,2.0,21.0,3.0,0.0,0.0,0.6147527209912748,0.0,0.0,0.3852472790087252,1.0
6938,0.92,13.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6939,0.738,80.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6940,0.92,8.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6941,0.91,76.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6942,0.92,4.586611297283916,5.413388702716084,21.0,3.1732225945678323,0.0,0.0,0.0,0.0,0.5866112972839163,0.4133887027160837,1.0
6943,0.92,67.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6944,0.897,50.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6945,0.624,11.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6946,0.92,18.0,7.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6947,0.624,20.0,2.2241033451951155,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6948,0.909876105271162,19.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6949,0.55,156.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6950,0.92,113.0,2.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6951,0.624,28.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6952,0.624,6.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6953,0.579,101.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6954,0.926,9.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6955,0.624,250.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6956,0.624,9.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6957,0.5938978995238435,15.66893556613681,2.6689355661368093,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6958,0.624,105.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6959,0.847,30.0,1.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6960,0.8559172741192237,96.0,3.632166204056434,7.0,2.632166204056434,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6961,0.91,28.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6962,0.624,44.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6963,0.855,15.0,1.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6964,0.624,28.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6965,0.738,2.0,6.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6966,0.8709184441055302,98.0,2.0,5.0,1.1658160672110465,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6967,0.884,26.0,6.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6968,0.624,258.0,2.425089698537126,6.089892361755448,2.5149820602925748,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6969,0.55,14.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6970,0.624,192.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6971,0.895,52.0,2.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6972,0.92,3.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6973,0.893,38.0,3.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6974,0.624,50.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6975,0.624,5.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6976,0.624,86.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6977,0.802,35.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6978,0.644776169265235,51.0,7.0,9.145287896959683,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6979,0.771093226515,116.0,2.0,1.5113181843355483,1.4886818156644517,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6980,0.893,70.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6981,0.897,22.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6982,0.91,53.0,3.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6983,0.624,90.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6984,0.92,104.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6985,0.7286516802150846,17.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6986,0.92,64.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6987,0.924,128.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6988,0.624,22.38334027252786,3.0,10.0,2.6166597274721384,0.0,0.6166597274721383,0.0,0.0,0.0,0.3833402725278617,1.0
6989,0.92,77.67042914912507,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6990,0.926,50.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6991,0.6958412853969076,290.0,2.4473747277160958,5.210501089135619,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6992,0.624,35.361133280901136,1.0,1.361133280901135,2.0,0.0,0.0,0.0,0.0,0.3611332809011349,0.638866719098865,1.0
6993,0.624,31.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
