Calories,Total Fat,Saturated Fat,Monounsaturated Fat,Polyunsaturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Sugars,Sugar Alcohol,Protein,Vitamin A,Vitamin C,Calcium,Iron,class
120.0,14,1.0,8.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,4.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,7.0,5.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'Less Often'
117.0,14,12.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'Less Often'
120.0,14,1.0,10.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,1.0,8.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
124.0,14,2.0,10.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,1.0,11.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
80.0,9,3.5,4.0,1.5,0.0,15,65.0,0.0,0.0,0.0,0,0.0,8,0,0,0,'Less Often'
120.0,14,1.3,3.2,9.5,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,10.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,10.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,10.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
124.0,14,1.6,8.3,3.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,1.8,2.7,8.5,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.7,5.3,4.8,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.7,4.8,5.6,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,6.3,6.0,0.7,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'Less Often'
120.0,14,2.9,7.0,3.1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'Less Often'
120.0,14,2.6,2.1,8.4,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
123.0,14,3.1,6.4,3.1,0.0,78,0.0,0.0,0.0,0.0,0,0.0,272,0,0,0,'Less Often'
50.0,6,1.0,0.0,0.0,0.0,0,120.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'In Moderation'
90.0,10,2.5,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'Less Often'
90.0,10,2.5,0.0,0.0,2.5,0,120.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'Less Often'
80.0,8,1.5,4.5,2.0,0.0,0,100.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'Less Often'
50.0,6,1.0,3.0,1.0,0.0,0,90.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'In Moderation'
0.0,0,0.0,0.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
90.0,10,3.5,4.0,2.0,0.5,10,70.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'Less Often'
100.0,11,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
60.0,6,1.0,1.5,2.5,0.5,0,45.0,2.0,0.0,2.0,0,0.0,8,0,0,0,'In Moderation'
80.0,9,3.5,4.0,1.5,0.0,15,65.0,0.0,0.0,0.0,0,0.0,8,0,0,0,'Less Often'
70.0,8,1.0,4.5,2.0,0.0,0,70.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'In Moderation'
70.0,8,1.0,4.5,2.0,0.0,0,70.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'In Moderation'
70.0,8,1.0,4.5,2.0,0.0,0,70.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'Less Often'
80.0,9,0.5,6.0,2.5,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
70.0,8,1.5,0.0,0.0,2.5,0,70.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'In Moderation'
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
120.0,14,2.0,10.0,1.5,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
90.0,10,2.4,6.8,0.8,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'Less Often'
125.0,14,12.5,0.5,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'Less Often'
110.0,11,1.0,2.0,8.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,1.0,2.5,9.9,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
125.0,14,12.5,1.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'Less Often'
70.0,7,4.5,0.0,0.0,0.0,20,55.0,0.0,0.0,0.0,0,0.0,6,0,0,0,'Less Often'
70.0,7,4.5,0.0,0.0,0.0,20,55.0,0.0,0.0,0.0,0,0.0,6,0,0,0,'Less Often'
70.0,7,4.5,0.0,0.0,0.0,20,55.0,0.0,0.0,0.0,0,0.0,6,0,0,0,'Less Often'
100.0,11,7.0,0.0,0.0,0.0,30,90.0,0.0,0.0,0.0,0,0.0,8,0,0,0,'Less Often'
100.0,11,7.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0,0.0,8,0,0,0,'Less Often'
100.0,11,4.5,5.0,1.5,0.0,20,80.0,0.0,0.0,0.0,0,0.0,8,0,0,0,'Less Often'
120.0,14,1.0,2.0,11.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,10.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,10.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'Less Often'
120.0,14,2.0,12.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,10.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,10.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6,0,0,0,'In Moderation'
120.0,14,2.0,10.0,2.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,10.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,5.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
100.0,11,4.5,5.0,1.5,0.0,20,80.0,0.0,0.0,0.0,0,0.0,8,0,0,0,'Less Often'
100.0,11,7.0,0.0,0.0,0.0,30,90.0,0.0,0.0,0.0,0,0.0,8,0,0,0,'Less Often'
100.0,11,7.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0,0.0,8,0,0,0,'Less Often'
100.0,11,4.5,5.0,1.5,0.0,20,80.0,0.0,0.0,0.0,0,0.0,8,0,0,0,'Less Often'
100.0,11,7.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0,0.0,8,0,0,0,'Less Often'
100.0,11,7.0,0.0,0.0,0.0,30,90.0,0.0,0.0,0.0,0,0.0,8,0,0,0,'Less Often'
130.0,14,9.0,0.0,0.0,0.5,35,0.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'Less Often'
102.0,12,7.0,3.0,0.0,0.0,31,82.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'Less Often'
67.0,8,5.0,2.0,0.0,0.0,21,78.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'Less Often'
120.0,14,1.0,8.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,10.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
45.0,5,1.0,1.0,2.5,0.0,0,90.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'In Moderation'
115.0,13,5.0,6.0,1.5,0.0,12,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'Less Often'
110.0,12,3.0,2.5,6.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'Less Often'
110.0,12,3.0,2.5,6.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4,0,0,0,'Less Often'
102.0,12,7.0,3.0,0.5,0.0,31,2.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'Less Often'
120.0,14,2.0,4.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,1.0,9.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,10.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,10.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,10.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,4.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,1.0,7.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,10.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.0,10.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,2.5,7.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
120.0,14,1.0,8.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
45.0,5,1.0,1.5,2.5,0.0,0,85.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'In Moderation'
80.0,8,1.5,3.0,4.0,0.0,0,85.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'In Moderation'
5.0,0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'More Often'
70.0,8,1.0,4.5,2.0,0.0,0,110.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'In Moderation'
50.0,5,0.5,2.5,2.0,0.0,0,110.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'In Moderation'
50.0,5,1.0,1.5,2.5,0.0,0,130.0,0.0,0.0,0.0,0,0.0,10,0,0,0,'In Moderation'
60.0,1,0.0,0.0,0.0,0.0,80,400.0,0.0,0.0,0.0,0,14.0,0,0,9,4,'In Moderation'
100.0,3,0.5,0.0,0.0,0.0,80,70.0,0.0,0.0,0.0,0,18.0,0,0,0,0,'In Moderation'
100.0,1,0.0,0.0,0.0,0.0,80,85.0,0.0,0.0,0.0,0,21.0,0,0,2,6,'In Moderation'
80.0,1,0.0,0.0,0.0,0.0,60,320.0,1.0,0.0,0.0,0,17.0,0,0,4,2,'In Moderation'
120.0,2,0.0,0.0,0.0,0.0,75,290.0,0.0,0.0,0.0,0,22.0,0,0,0,7,'In Moderation'
140.0,6,2.0,0.0,0.0,0.0,60,35.0,0.0,0.0,0.0,0,21.0,4,4,6,2,'Less Often'
110.0,2,0.0,0.0,0.0,0.0,35,60.0,0.0,0.0,0.0,0,23.0,2,0,4,4,'In Moderation'
80.0,2,0.0,0.0,0.0,0.0,35,180.0,0.0,0.0,0.0,0,16.0,0,0,0,0,'In Moderation'
90.0,2,0.5,0.0,0.0,0.0,35,320.0,4.0,0.0,0.0,0,13.0,0,0,2,25,'In Moderation'
100.0,4,1.0,0.0,0.0,0.0,115,190.0,4.0,0.0,0.0,0,10.0,0,0,6,45,'In Moderation'
120.0,1,0.0,0.0,0.0,0.0,55,260.0,2.0,0.0,0.0,0,22.0,0,0,2,2,'In Moderation'
80.0,1,0.0,0.0,0.0,0.0,165,190.0,0.0,0.0,0.0,0,18.0,0,0,2,15,'In Moderation'
70.0,0,0.0,0.0,0.0,0.0,450,290.0,0.0,0.0,0.0,0,15.0,0,0,4,2,'In Moderation'
160.0,7,1.0,0.0,0.0,0.0,50,50.0,0.0,0.0,0.0,0,22.0,0,0,0,4,'In Moderation'
180.0,9,1.5,0.0,0.0,0.0,75,55.0,0.0,0.0,0.0,0,23.0,4,0,0,2,'In Moderation'
200.0,12,0.0,0.0,0.0,0.0,70,50.0,0.0,0.0,0.0,0,21.0,0,0,0,0,'In Moderation'
100.0,2,0.5,0.0,0.0,0.0,60,90.0,0.0,0.0,0.0,0,21.0,0,0,2,2,'In Moderation'
130.0,5,1.0,0.0,0.0,0.0,40,100.0,0.0,0.0,0.0,0,22.0,2,2,0,4,'In Moderation'
140.0,9,3.0,0.0,0.0,0.0,35,400.0,0.0,0.0,0.0,0,11.0,0,0,0,0,'Less Often'
110.0,3,1.0,0.0,0.0,0.0,75,30.0,0.0,0.0,0.0,0,22.0,0,0,0,2,'In Moderation'
111.0,4,1.0,1.0,1.0,0.0,51,88.0,0.0,0.0,0.0,0,17.0,0,0,0,0,'In Moderation'
124.0,4,1.0,2.0,1.0,0.0,74,77.0,0.0,0.0,0.0,0,21.0,0,0,0,0,'In Moderation'
138.0,6,1.0,3.0,2.0,0.0,71,54.0,0.0,0.0,0.0,0,19.0,0,0,0,0,'In Moderation'
89.0,3,1.0,1.0,0.5,0.0,61,43.0,0.0,0.0,0.0,0,16.0,0,0,0,0,'In Moderation'
89.0,1,0.0,0.0,0.0,0.0,47,66.0,0.0,0.0,0.0,0,19.0,0,0,0,0,'In Moderation'
89.0,1,0.0,0.0,0.0,0.0,40,77.0,0.0,0.0,0.0,0,20.0,0,0,0,0,'In Moderation'
100.0,1,0.0,0.0,0.0,0.0,40,45.0,0.0,0.0,0.0,0,21.0,0,0,0,0,'In Moderation'
95.0,1,0.0,0.0,0.0,0.0,63,74.0,0.0,0.0,0.0,0,21.0,0,0,0,0,'In Moderation'
99.0,0,0.0,0.0,0.0,0.0,65,649.0,0.0,0.0,0.0,0,21.0,0,0,0,0,'In Moderation'
119.0,3,0.0,1.0,1.0,0.0,35,59.0,0.0,0.0,0.0,0,23.0,0,0,0,0,'In Moderation'
173.0,10,2.0,4.0,2.0,0.0,65,98.0,0.0,0.0,0.0,0,20.0,0,0,0,0,'In Moderation'
74.0,5,1.0,3.0,0.0,0.0,4,247.0,3.0,0.0,2.0,0,4.0,0,0,0,0,'Less Often'
223.0,15,4.0,6.0,4.0,0.0,64,71.0,0.0,0.0,0.0,0,20.0,0,0,0,0,'In Moderation'
89.0,1,0.0,0.0,0.0,0.0,68,59.0,0.0,0.0,0.0,0,19.0,0,0,0,0,'In Moderation'
155.0,7,1.0,2.0,3.0,0.0,60,48.0,0.0,0.0,0.0,0,22.0,0,0,0,0,'In Moderation'
33.0,1,0.0,0.5,0.0,0.0,7,567.0,0.0,0.0,0.0,0,5.0,0,0,0,0,'In Moderation'
127.0,4,1.0,1.0,1.0,0.0,57,73.0,0.0,0.0,0.0,0,22.0,0,0,0,0,'In Moderation'
184.0,9,2.0,4.0,2.0,0.0,74,56.0,0.0,0.0,0.0,0,23.0,0,0,0,0,'In Moderation'
105.0,2,0.5,0.5,1.0,0.0,45,74.0,0.0,0.0,0.0,0,20.0,0,0,0,0,'In Moderation'
109.0,1,0.0,0.0,0.5,0.0,40,48.0,0.0,0.0,0.0,0,22.0,0,0,0,0,'In Moderation'
132.0,4,1.0,2.0,1.0,0.0,43,98.0,0.0,0.0,0.0,0,22.0,0,0,0,0,'In Moderation'
128.0,3,1.0,1.0,1.0,0.0,57,56.0,0.0,0.0,0.0,0,26.0,0,0,0,0,'In Moderation'
162.0,7,1.0,4.0,2.0,0.0,63,57.0,0.0,0.0,0.0,0,23.0,0,0,0,0,'In Moderation'
128.0,5,1.0,1.0,2.0,0.0,59,48.0,0.0,0.0,0.0,0,19.0,0,0,0,0,'In Moderation'
156.0,5,1.0,2.0,2.0,0.0,42,43.0,0.0,0.0,0.0,0,25.0,0,0,0,0,'In Moderation'
118.0,1,0.0,0.0,0.0,0.0,49,40.0,0.0,0.0,0.0,0,25.0,0,0,0,0,'In Moderation'
156.0,6,1.0,2.0,2.0,0.0,65,55.0,0.0,0.0,0.0,0,21.0,0,0,0,0,'In Moderation'
112.0,1,0.0,0.0,0.0,0.0,53,265.0,0.0,0.0,0.0,0,23.0,0,0,0,0,'In Moderation'
82.0,1,0.0,0.0,0.0,0.0,45,911.0,0.0,0.0,0.0,0,16.0,0,0,0,0,'In Moderation'
87.0,2,0.0,0.0,1.0,0.0,85,237.0,0.0,0.0,0.0,0,17.0,0,0,0,0,'In Moderation'
98.0,1,0.0,0.0,0.0,0.0,60,587.0,0.0,0.0,0.0,0,20.0,0,0,0,0,'In Moderation'
70.0,1,0.0,0.0,0.0,0.0,113,80.0,0.0,0.0,0.0,0,14.0,0,0,0,0,'In Moderation'
223.0,1,0.2,0.0,0.0,0.0,164,863.0,2.9,0.0,0.0,0,46.6,0,0,0,0,'In Moderation'
181.0,3,0.6,0.0,0.0,0.0,259,252.0,1.6,0.0,0.0,0,34.6,0,0,0,0,'In Moderation'
284.0,8,1.8,0.0,0.0,0.0,175,371.0,17.3,0.0,0.0,0,33.1,0,0,0,0,'In Moderation'
120.0,2,0.4,0.0,0.0,0.0,173,168.0,1.0,0.0,0.0,0,23.1,0,0,0,0,'In Moderation'
129.0,7,1.5,3.5,1.0,0.0,54,68.0,0.0,0.0,0.0,0,16.0,0,0,0,0,'In Moderation'
186.0,7,1.5,2.5,1.5,0.0,89,90.0,0.0,0.0,0.0,0,30.0,3,0,1,5,'In Moderation'
148.0,2,0.5,0.5,1.0,0.0,136,81.0,0.0,0.0,0.0,0,30.0,2,0,17,11,'In Moderation'
175.0,2,0.5,0.5,0.5,0.0,78,76.0,0.0,0.0,0.0,0,38.0,2,0,11,5,'In Moderation'
103.0,2,0.5,0.5,0.5,0.0,46,82.0,0.0,0.0,0.0,0,20.0,0,1,11,5,'In Moderation'
99.0,1,0.5,0.0,0.5,0.0,98,67.0,0.0,0.0,0.0,0,21.0,0,1,8,5,'In Moderation'
100.0,1,0.25,0.25,0.5,0.0,77,94.0,0.0,0.0,0.0,0,21.0,1,0,6,3,'In Moderation'
96.0,1,0.25,0.25,0.5,0.0,82,99.0,0.0,0.0,0.0,0,20.0,1,0,0,1,'In Moderation'
99.0,2,0.3,0.2,0.5,0.0,58,89.0,0.0,0.0,0.0,0,20.0,1,0,1,2,'In Moderation'
82.0,2,0.5,0.5,0.5,0.0,27,20.0,0.0,0.0,0.0,0,16.0,1,1,1,2,'In Moderation'
128.0,4,1.5,1.5,1.0,0.0,54,60.0,0.0,0.0,0.0,0,21.0,4,2,3,7,'Less Often'
194.0,12,3.5,5.0,3.5,0.0,50,104.0,5.0,0.0,0.0,0,16.0,5,0,4,5,'Less Often'
60.0,2,0.0,0.5,1.0,0.0,30,220.0,0.0,0.0,0.0,0,14.0,0,0,0,0,'In Moderation'
50.0,1,0.0,0.0,0.0,0.0,30,180.0,0.0,0.0,0.0,0,13.0,0,0,0,2,'In Moderation'
70.0,1,0.0,0.0,0.0,0.0,25,140.0,0.0,0.0,0.0,0,16.0,0,0,0,0,'In Moderation'
170.0,5,0.0,1.0,2.5,0.0,40,370.0,0.0,0.0,0.0,0,28.0,2,0,0,2,'In Moderation'
160.0,4,1.0,1.0,2.0,0.0,50,370.0,0.0,0.0,0.0,0,30.0,2,0,0,2,'In Moderation'
60.0,1,0.0,0.0,0.0,0.0,25,140.0,0.0,0.0,0.0,0,13.0,0,0,0,2,'In Moderation'
80.0,3,0.5,0.5,1.0,0.0,25,140.0,0.0,0.0,0.0,0,14.0,0,0,0,0,'In Moderation'
90.0,5,1.0,0.0,0.0,0.0,40,270.0,0.0,0.0,0.0,0,12.0,0,0,10,2,'In Moderation'
60.0,5,0.0,0.0,0.0,0.0,25,280.0,0.0,0.0,0.0,0,13.0,0,0,0,2,'In Moderation'
70.0,2,0.5,0.0,0.5,0.0,30,140.0,0.0,0.0,0.0,0,13.0,0,0,0,0,'In Moderation'
60.0,1,0.0,0.0,0.0,0.0,25,140.0,0.0,0.0,0.0,0,12.0,0,0,0,2,'In Moderation'
80.0,3,0.5,1.0,2.0,0.0,25,140.0,0.0,0.0,0.0,0,12.0,0,0,0,2,'In Moderation'
100.0,5,1.0,1.5,2.5,0.0,40,220.0,0.0,0.0,0.0,0,13.0,4,0,30,4,'In Moderation'
80.0,3,1.0,0.5,1.5,0.0,50,270.0,0.0,0.0,0.0,0,12.0,0,0,10,2,'Less Often'
70.0,2,0.5,0.0,0.0,0.0,75,200.0,0.0,0.0,0.0,0,14.0,0,0,15,2,'In Moderation'
80.0,4,1.0,1.0,2.0,0.0,30,180.0,0.0,0.0,0.0,0,12.0,0,0,0,2,'Less Often'
110.0,2,0.0,0.5,1.0,0.0,80,95.0,6.0,0.0,0.0,0,17.0,10,0,8,30,'In Moderation'
50.0,1,0.0,0.0,0.0,0.0,25,170.0,0.0,0.0,0.0,0,11.0,0,0,0,2,'In Moderation'
130.0,4,0.5,1.0,2.0,0.0,50,600.0,6.0,2.0,2.0,0,19.0,0,2,2,2,'In Moderation'
130.0,5,1.0,1.0,1.5,0.0,55,525.0,4.0,1.0,2.0,0,18.0,4,0,2,2,'In Moderation'
130.0,2,0.5,0.5,0.5,0.0,60,710.0,8.0,0.5,5.0,0,20.0,0,0,2,2,'In Moderation'
110.0,3,0.5,0.0,0.5,0.0,50,390.0,3.0,1.0,1.0,0,18.0,2,0,2,4,'In Moderation'
70.0,1,0.0,0.0,0.0,0.0,25,270.0,4.0,0.0,3.0,0,11.0,0,0,0,2,'In Moderation'
60.0,1,0.0,0.0,0.0,0.0,25,220.0,0.0,0.0,0.0,0,14.0,0,0,0,2,'In Moderation'
80.0,3,0.0,1.0,1.0,0.0,30,230.0,1.0,0.0,0.0,0,14.0,0,0,0,2,'In Moderation'
70.0,2,0.0,0.0,1.0,0.0,15,190.0,1.0,0.0,0.0,0,13.0,0,0,0,2,'In Moderation'
50.0,1,0.0,0.0,0.0,0.0,25,180.0,0.0,0.0,0.0,0,11.0,0,0,0,0,'In Moderation'
110.0,6,1.0,0.0,0.0,0.0,25,250.0,0.0,0.0,0.0,0,13.0,0,0,0,0,'In Moderation'
60.0,1,0.0,0.0,0.0,0.0,25,180.0,0.0,0.0,0.0,0,13.0,0,0,0,0,'In Moderation'
90.0,4,1.0,0.0,0.0,0.0,25,180.0,0.0,0.0,0.0,0,13.0,0,0,0,0,'In Moderation'
50.0,1,0.0,0.0,0.0,0.0,25,35.0,0.0,0.0,0.0,0,12.0,0,0,0,0,'In Moderation'
40.0,0,0.0,0.0,0.0,0.0,50,400.0,2.0,0.0,0.0,0,7.0,0,0,6,2,'In Moderation'
35.0,1,0.0,0.0,0.0,0.0,50,400.0,1.0,0.0,1.0,0,7.0,0,0,2,2,'In Moderation'
35.0,1,0.0,0.0,0.0,0.0,50,400.0,1.0,0.0,1.0,0,7.0,0,0,2,2,'In Moderation'
30.0,0,0.0,0.0,0.0,0.0,50,400.0,1.0,0.0,1.0,0,7.0,0,0,4,2,'In Moderation'
60.0,2,0.5,0.0,0.0,0.0,20,280.0,0.0,0.0,0.0,0,10.0,0,0,0,2,'In Moderation'
120.0,4,1.0,0.0,0.0,0.0,45,490.0,1.0,0.0,1.0,0,21.0,0,2,2,4,'In Moderation'
110.0,7,2.0,0.0,0.0,0.0,40,270.0,0.0,0.0,0.0,0,13.0,2,0,10,2,'Less Often'
90.0,5,1.0,0.0,0.0,0.0,40,270.0,0.0,0.0,0.0,0,12.0,0,0,10,2,'In Moderation'
190.0,14,6.0,0.0,0.0,0.0,45,430.0,2.0,0.0,0.0,0,12.0,0,0,20,4,'Less Often'
100.0,4,2.0,0.0,0.0,0.0,45,430.0,2.0,0.0,0.0,0,13.0,0,0,20,4,'Less Often'
90.0,5,2.0,0.0,0.0,0.0,35,260.0,1.0,1.0,1.0,0,10.0,0,0,10,10,'Less Often'
130.0,6,2.0,0.0,0.0,0.0,60,490.0,2.0,2.0,2.0,0,17.0,6,2,30,6,'Less Often'
90.0,4,2.0,0.0,0.0,0.0,55,280.0,0.0,0.0,0.0,0,13.0,2,0,25,8,'Less Often'
50.0,1,0.0,0.0,0.0,0.0,25,90.0,0.0,0.0,0.0,0,11.0,0,0,0,2,'In Moderation'
110.0,6,1.0,0.0,0.0,0.0,30,180.0,0.0,0.0,0.0,0,13.0,0,0,0,2,'In Moderation'
80.0,1,0.0,0.0,0.0,0.0,40,350.0,0.0,0.0,0.0,0,18.0,0,0,0,2,'In Moderation'
45.0,1,0.0,0.0,0.0,0.0,145,400.0,1.0,0.0,1.0,0,10.0,0,0,4,2,'In Moderation'
108.0,0,0.0,0.0,0.0,0.0,45,37.0,0.0,0.0,0.0,0,23.0,1,0,1,4,'In Moderation'
440.0,12,3.5,0.0,0.0,0.1,35,440.0,52.0,4.0,0.0,0,30.0,0,10,6,15,'Less Often'
150.0,10,5.0,0.0,0.0,0.0,30,250.0,11.0,1.0,5.0,0,4.0,0,0,2,2,'Less Often'
120.0,1,1.0,0.0,0.0,0.0,55,70.0,0.0,0.0,0.0,0,70.0,0,0,0,2,'In Moderation'
240.0,13,3.0,0.0,0.0,0.0,30,740.0,21.0,1.0,2.0,0,10.0,0,0,2,10,'Less Often'
110.0,2,1.0,0.0,0.0,0.0,25,25.0,0.0,0.0,0.0,0,23.0,0,0,4,6,'In Moderation'
140.0,7,2.0,4.0,2.0,0.0,100,200.0,0.0,0.0,0.0,0,19.0,2,0,20,10,'Less Often'
90.0,4,1.0,0.0,0.0,0.0,5,680.0,0.0,0.0,0.0,0,13.0,0,0,0,0,'In Moderation'
90.0,4,1.0,0.0,0.0,0.0,10,680.0,0.0,0.0,0.0,0,14.0,8,0,2,2,'In Moderation'
190.0,13,3.0,5.5,3.5,0.0,110,230.0,0.0,0.0,0.0,0,20.0,2,1,28,11,'Less Often'
150.0,8,2.0,4.0,2.0,0.0,110,420.0,2.0,0.0,0.0,0,18.0,0,0,30,19,'Less Often'
140.0,8,1.5,4.0,2.0,0.0,100,270.0,0.0,0.0,0.0,0,19.0,2,0,20,10,'In Moderation'
140.0,10,1.5,4.0,2.0,0.0,100,460.0,2.0,0.0,1.0,0,17.0,0,0,15,6,'In Moderation'
90.0,4,1.5,0.0,0.0,0.0,55,280.0,0.0,0.0,0.0,0,13.0,2,0,25,8,'Less Often'
70.0,1,0.0,0.0,0.0,0.0,130,250.0,0.0,0.0,1.0,0,15.0,0,0,2,4,'In Moderation'
